date,DJ,spprice,spdividend,spearnings,cpi,LRIR,ffrate,CPIrent,mktyield1yr,mktyield3yr,mktyield5yr,mktyield10yr,mktyield20yr,employeecomp,PCE,PS,newhousingunits,mktvalueprivatedebt,mktvaluegrossfeddebt,ratespread,BAA10yr,industrialprod,securitiesinbankcredit,commercialbankcredit,pctchangeTCC,nonrevolvingconsumercredit,m1,m2,incomeonassets 
1-Jan-1960,679.36,58.03,1.87,3.39,29.3,4.72,3.99,38.5,5.03,4.99,4.92,4.72,4.42,270.1,323.6,10.9,86,200.5,275.6,0.73,0.62,24.1712,75.4515,188.7354,0.1,56.01558,140,301.5,13.2
1-Feb-1960,622.62,55.78,1.9,3.39,29.4,4.49,3.97,38.5,4.66,4.73,4.69,4.49,4.28,270.8,325.3,10.6,90.7,201,276.1,0.52,0.85,23.9561,73.3363,185.7496,7.48,56.36463,139.9,298.5,13.2
1-Mar-1960,630.12,55.02,1.94,3.39,29.4,4.25,3.84,38.6,4.02,4.29,4.31,4.25,4.14,271.3,330.2,9.4,90.5,200,276.7,0.41,1,23.741,71.5296,184.952,10.61,56.86288,139.8,298.2,13.2
1-Apr-1960,616.59,55.73,1.94,3.35,29.5,4.28,3.92,38.7,4.04,4.27,4.29,4.28,4.23,273,336.5,8.4,123,200.9,277,0.36,0.92,23.5528,71.4718,185.9214,17.91,57.7114,139.6,300.3,13.2
1-May-1960,601.7,55.22,1.95,3.3,29.5,4.35,3.85,38.7,4.21,4.46,4.49,4.35,4.2,273.7,330,10.4,130.2,200.5,278.4,0.5,0.93,23.5259,71.6858,186.8898,4.98,57.95103,139.6,298.9,13.3
1-Jun-1960,625.5,57.26,1.95,3.26,29.6,4.15,3.32,38.7,3.36,4.01,4.12,4.15,4.04,273.5,330.1,10.4,122.8,198.1,278.1,0.83,1.11,23.2301,71.1864,187.4249,9.03,58.38706,139.6,300.9,13.3
1-Jul-1960,640.62,55.84,1.95,3.26,29.6,3.9,3.23,38.7,3.2,3.63,3.79,3.9,3.91,274.4,331.4,10.4,114.3,202.9,283.6,0.67,1.32,23.1495,73.002,189.5387,7.39,58.74671,140.2,303.5,13.4
1-Aug-1960,616.73,56.51,1.95,3.27,29.6,3.8,2.98,38.8,2.95,3.41,3.62,3.8,3.84,273.8,331.6,10.3,130.3,201.8,283.4,0.82,1.28,23.1226,73.0803,189.5547,4.09,58.94715,141.3,305.2,13.5
1-Sep-1960,625.99,54.81,1.95,3.27,29.6,3.8,2.6,38.8,3.07,3.43,3.61,3.8,3.86,273.8,333.4,10,96.9,201.8,283.1,1.2,1.21,22.8806,74.0062,191.2852,8.5,59.36465,141.2,307.8,13.6
1-Oct-1960,580.14,53.73,1.95,3.27,29.8,3.89,2.47,38.9,3.04,3.53,3.76,3.89,3.92,274.9,335.4,9.8,110.4,203.6,284.7,1.42,1.22,22.8537,75.8775,193.3049,5.34,59.62899,140.9,309.9,13.6
1-Nov-1960,580.36,55.47,1.95,3.27,29.8,3.93,2.44,39,3.08,3.6,3.81,3.93,3.96,273.7,335.4,9.8,92.8,201.9,283,1.49,1.15,22.5311,77.0858,194.5195,4.93,59.87401,140.9,311.7,13.6
1-Dec-1960,597.22,56.8,1.95,3.27,29.8,3.84,1.98,39,2.86,3.42,3.67,3.84,3.91,271.4,331.3,10.4,64.2,204.4,285.9,1.86,1.26,22.1009,78.2554,197.8736,3.03,60.02531,140.7,315.3,13.3
1-Jan-1961,615.89,59.72,1.95,3.21,29.8,3.84,1.45,39,2.81,3.39,3.67,3.84,3.9,273.4,332.2,11.1,70.4,204.4,284.2,2.39,1.26,22.1278,79.3604,198.9686,12.93,60.67185,141.1,317.5,13.5
1-Feb-1961,648.2,62.17,1.94,3.15,29.8,3.78,2.54,39.1,2.93,3.46,3.66,3.78,3.84,273.4,333.7,11.1,74.1,205.7,285.7,1.24,1.29,22.1009,79.6115,199.7949,-7.15,60.31013,141.6,316.6,13.6
1-Mar-1961,662.08,64.12,1.94,3.09,29.8,3.74,2.02,39.1,2.88,3.35,3.6,3.74,3.81,274.5,337.7,10.4,104.2,202.2,282.6,1.72,1.28,22.2353,79.0048,199.6753,2.89,60.45546,141.9,317.2,13.6
1-Apr-1961,676.63,65.83,1.94,3.07,29.8,3.78,1.49,39.2,2.88,3.33,3.57,3.78,3.81,275.5,337.6,10.6,112.8,204,283.7,2.29,1.23,22.6924,78.9843,199.9063,-7.53,60.07587,142.1,320.2,13.5
1-May-1961,678.71,66.5,1.94,3.05,29.8,3.71,1.98,39.2,2.87,3.23,3.47,3.71,3.74,277.4,339.9,10.8,127.6,204.1,285.2,1.73,1.3,23.0419,79.559,201.4211,2.07,60.17969,142.7,320,13.6
1-Jun-1961,696.72,65.62,1.94,3.03,29.8,3.88,1.73,39.2,3.06,3.63,3.81,3.88,3.89,279.9,340.9,11.5,134.8,201.1,282.8,2.15,1.15,23.3646,81.274,203.5862,3.09,60.33475,142.9,322.7,13.8
1-Jul-1961,683.96,65.44,1.95,3.04,30,3.92,1.17,39.2,2.92,3.59,3.84,3.92,3.93,281.2,340.6,12,126.6,205.1,286.1,2.75,1.17,23.6334,81.9451,204.5227,1.22,60.39598,142.9,324.9,13.8
1-Aug-1961,705.37,67.79,1.95,3.04,29.9,4.04,2,39.2,3.06,3.76,3.96,4.04,4.04,282.6,342.1,11.7,127.1,204.5,286.8,2.04,1.07,23.8485,83.2358,205.5995,4.44,60.61948,143.5,325.8,13.9
1-Sep-1961,719.94,67.26,1.96,3.05,30,3.98,1.88,39.3,3.06,3.73,3.9,3.98,4.04,283,344.4,11.3,125.4,205.5,287.6,2.1,1.14,23.8217,84.7133,208.4979,5.22,60.88309,143.8,328.8,14.1
1-Oct-1961,701.21,68,1.98,3.1,30,3.92,2.26,39.4,3.05,3.62,3.8,3.92,4.01,285.8,346.5,11.7,124.8,208.1,289.8,1.66,1.21,24.2787,86.4026,211.0388,5.42,61.15822,144.1,331.5,14.3
1-Nov-1961,703.92,71.08,2,3.14,30,3.94,2.61,39.4,3.07,3.61,3.82,3.94,4,288.9,349.9,11.6,103,207.7,290.5,1.33,1.17,24.6551,86.3486,212.0981,11.58,61.74829,144.8,334.1,14.4
1-Dec-1961,721.6,71.74,2.02,3.19,30,4.06,2.33,39.5,3.18,3.72,3.91,4.06,4.07,290.5,352.4,11.6,82.2,207.7,289.1,1.73,1.04,24.8702,86.8394,214.0491,9.72,62.24853,145.2,338.5,14.7
1-Jan-1962,731.14,69.07,2.03,3.25,30,4.08,2.15,39.5,3.28,3.76,3.94,4.08,4.1,290.8,353.2,11.3,81.2,208.9,289.1,1.93,1,24.6551,87.4541,214.4405,0.66,62.2828,145.2,341.1,14.4
1-Feb-1962,700,70.22,2.03,3.31,30.1,4.04,2.37,39.5,3.28,3.69,3.89,4.04,4.12,293.1,354,11.8,77.1,210.1,290.9,1.67,1.03,25.0584,87.1298,214.0263,6.89,62.64035,145.7,340.3,14.6
1-Mar-1962,708.05,70.29,2.04,3.37,30.1,3.93,2.85,39.6,3.06,3.45,3.68,3.93,4.04,295.9,357.4,11.6,116.2,209.4,291.5,1.08,1.11,25.1929,86.4227,214.9169,9.35,63.12857,146,342.1,14.7
1-Apr-1962,706.95,68.05,2.05,3.4,30.2,3.84,2.78,39.6,2.99,3.38,3.6,3.84,3.93,298.2,359,11.7,147.8,211.3,293,1.06,1.18,25.2466,86.6745,217.0991,14.04,63.86691,146.4,346,14.9
1-May-1962,665.33,62.99,2.05,3.44,30.2,3.87,2.36,39.7,3.03,3.4,3.66,3.87,3.92,298.7,362,11.1,155.2,210.8,295,1.51,1.13,25.2197,86.6578,218.2347,13.79,64.60104,146.8,345,15
1-Jun-1962,613.36,55.63,2.06,3.47,30.2,3.91,2.68,39.7,3.03,3.39,3.64,3.91,3.96,299.3,360.4,11.5,136.8,208.3,292.6,1.23,1.11,25.166,87.4133,220.6025,9.96,65.13742,146.6,347.7,15.1
1-Jul-1962,561.28,56.97,2.07,3.49,30.3,4.01,2.71,39.7,3.29,3.62,3.8,4.01,4.05,300.3,361.4,11.6,136.5,208.4,291.8,1.3,1.04,25.4079,87.7873,221.4577,6.9,65.51218,146.5,350.1,15
1-Aug-1962,597.93,58.52,2.07,3.51,30.3,3.98,2.93,39.8,3.2,3.46,3.71,3.98,4.01,300.6,362.9,11.4,147.7,211.4,297.3,1.05,1.08,25.4348,87.8828,222.3276,9.95,66.05512,146.6,350.9,15.2
1-Sep-1962,609.18,58,2.08,3.53,30.4,3.98,2.9,39.8,3.06,3.41,3.7,3.98,4,302.6,368.8,10.4,114.3,210.6,295.4,1.08,1.05,25.5962,88.208,225.0088,6.96,66.43833,146.3,353.9,15.3
1-Oct-1962,578.98,56.17,2.1,3.58,30.4,3.93,2.9,39.9,2.98,3.33,3.64,3.93,3.94,302.8,366.5,11.3,135.2,213.5,298.5,1.03,1.06,25.6231,89.7636,227.6064,10.67,67.02888,146.7,357.5,15.2
1-Nov-1962,589.77,60.04,2.11,3.62,30.4,3.92,2.94,39.9,3,3.4,3.6,3.92,3.93,304.5,371.7,10.4,120.9,214.8,301.8,0.98,1.04,25.7306,89.7457,229.0543,10.98,67.6421,147.3,360.5,15.1
1-Dec-1962,649.3,62.64,2.13,3.67,30.4,3.86,2.93,39.9,3.01,3.37,3.56,3.86,3.92,305.5,373.6,10.3,93.9,214.9,300,0.93,1.06,25.7306,90.821,232.7602,8.6,68.12672,147.8,365.8,15.8
1-Jan-1963,652.1,65.06,2.14,3.68,30.4,3.83,2.92,40,3.04,3.4,3.58,3.83,3.94,306.4,374.4,10.9,79,216.2,299.7,0.91,1.08,25.9188,91.4475,233.0159,9.33,68.65646,148.3,369.1,15.8
1-Feb-1963,682.85,65.92,2.14,3.7,30.4,3.92,3,40,3.01,3.39,3.66,3.92,3.97,307.9,373.4,10.7,89.6,216.5,300.7,0.92,0.97,26.2146,90.8782,232.6841,12.59,69.37675,148.9,368,15.8
1-Mar-1963,662.94,65.67,2.15,3.71,30.5,3.93,2.98,40,3.03,3.41,3.68,3.93,3.98,309.6,375,10.6,124.8,214.3,298.9,0.95,0.95,26.3759,90.3946,233.9798,12.05,70.07341,149.2,369.8,15.7
1-Apr-1963,682.52,68.76,2.17,3.75,30.5,3.97,2.9,40,3.11,3.5,3.74,3.97,4.03,310.1,376.4,10.7,164.2,214.8,298.8,1.07,0.9,26.6179,90.2025,235.1405,12.47,70.80161,149.7,373.8,15.8
1-May-1963,717.7,70.14,2.18,3.8,30.5,3.93,3,40,3.12,3.54,3.72,3.93,4.02,312.2,377.2,10.9,172.7,213.8,300.5,0.93,0.92,26.9405,89.9625,237.0769,9.04,71.33514,150.4,373.4,16.1
1-Jun-1963,726.96,70.11,2.2,3.84,30.6,3.99,2.99,40.1,3.2,3.61,3.81,3.99,4.02,314.8,381.7,10.5,154.2,212.4,301,1,0.85,27.0212,90.0224,239.4505,9.09,71.87559,150.4,376.7,16.4
1-Jul-1963,706.88,69.07,2.2,3.88,30.7,4.02,3.02,40.1,3.48,3.76,3.89,4.02,4.06,315.1,384.4,10.1,151.3,211.8,299.4,1,0.82,26.9136,90.2269,241.5941,14.04,72.71645,151.3,380.2,16.4
1-Aug-1963,695.43,70.98,2.21,3.92,30.7,4,3.49,40.1,3.53,3.77,3.89,4,4.03,316.7,386.3,10.2,144,211.6,300.8,0.51,0.83,26.9674,88.9845,241.0719,14.19,73.57616,151.8,381.5,16.3
1-Sep-1963,729.32,72.85,2.21,3.96,30.7,4.08,3.48,40.2,3.57,3.82,3.96,4.08,4.09,318.8,385.5,11,143.7,212.5,300.7,0.6,0.76,27.2362,89.5672,244.2714,9.68,74.16977,152,384.9,16.3
1-Oct-1963,732.79,73.03,2.23,3.98,30.8,4.11,3.5,40.3,3.64,3.87,3.97,4.11,4.12,320.8,386,11.5,165.3,212.2,299.7,0.61,0.72,27.4245,90.1585,245.7883,15.26,75.11295,152.6,388.8,16.5
1-Nov-1963,755.23,72.62,2.26,4,30.8,4.12,3.48,40.3,3.74,3.95,4.01,4.12,4.16,321.6,389.4,11,119.3,212.6,301.6,0.64,0.72,27.5589,90.2224,248.245,7.89,75.60692,153.6,392.3,16.6
1-Dec-1963,750.52,74.17,2.28,4.02,30.9,4.13,3.38,40.3,3.81,4.01,4.04,4.13,4.19,324.3,394.7,10.7,95,213.2,302.2,0.75,0.72,27.5051,91.3986,252.8574,15.47,76.58145,153.3,396.4,17.2
1-Jan-1964,762.95,76.45,2.3,4.07,30.9,4.17,3.48,40.3,3.79,4.04,4.07,4.17,4.19,324.9,396.8,10.7,97.9,214.8,301.7,0.69,0.66,27.7471,91.0341,252.3675,13.79,77.46136,153.7,399.5,17.3
1-Feb-1964,785.34,77.39,2.31,4.13,30.9,4.15,3.48,40.4,3.78,4,4.03,4.15,4.17,329,400.2,10.4,101.3,214.7,303,0.67,0.68,27.9353,90.2202,251.0865,13.55,78.33623,154.3,397.6,17.5
1-Mar-1964,800.14,78.8,2.33,4.18,30.9,4.22,3.43,40.4,3.91,4.12,4.14,4.22,4.22,330.7,401.8,12.1,129.1,212.8,301.7,0.79,0.61,27.9353,90.3718,253.0519,13.85,79.24041,154.5,398.9,17.6
1-Apr-1964,813.29,79.94,2.35,4.23,30.9,4.23,3.47,40.5,3.91,4.15,4.15,4.23,4.24,332.9,402.8,12.4,147.1,213.6,300.2,0.76,0.62,28.3924,89.8569,254.8955,10.11,79.90816,154.8,402.4,17.7
1-May-1964,810.77,80.72,2.36,4.28,30.9,4.2,3.5,40.5,3.84,4.04,4.05,4.2,4.2,334.9,408.4,11.7,152.8,213.6,304.8,0.7,0.65,28.5537,88.5204,255.4263,13.91,80.83452,155.3,401.3,18.1
1-Jun-1964,820.56,80.24,2.38,4.33,31,4.17,3.5,40.5,3.83,4.01,4.02,4.17,4.17,336.7,411.4,11.5,157.2,212,305.4,0.67,0.68,28.6344,88.446,258.3464,8.81,81.42818,155.6,405.3,18.3
1-Jul-1964,831.5,83.22,2.4,4.38,31.1,4.19,3.42,40.5,3.72,3.93,4.03,4.19,4.16,339.1,414.9,11.2,140.6,212.4,304.9,0.77,0.64,28.8226,88.1218,259.1617,12.77,82.2945,156.8,409.3,18.4
1-Aug-1964,841.1,82,2.42,4.42,31,4.19,3.5,40.6,3.74,3.93,4.05,4.19,4.18,341.7,417.7,11.1,138.3,213.3,307.4,0.69,0.63,29.0108,88.8297,260.1284,9.89,82.97305,157.8,411.1,18.3
1-Sep-1964,838.48,83.41,2.44,4.47,31.1,4.2,3.45,40.6,3.84,4.01,4.08,4.2,4.2,343.4,416.6,11.8,119.8,214.5,308.9,0.75,0.62,29.1183,90.4959,263.5582,13.72,83.92197,158.7,415.7,18.5
1-Oct-1964,875.37,84.85,2.46,4.5,31.1,4.19,3.36,40.7,3.86,4.02,4.07,4.19,4.2,343.3,419.6,11.2,141.2,215.4,309,0.83,0.62,28.715,91.864,266.3315,8.7,84.53018,159.2,419.9,18.6
1-Nov-1964,873.08,85.44,2.48,4.52,31.2,4.15,3.52,40.7,3.91,4.04,4.04,4.15,4.17,346.5,416.4,12.5,110.6,216.1,311.3,0.63,0.66,29.6023,93.0019,269.1661,5.88,84.94403,160,422.9,18.8
1-Dec-1964,875.43,83.96,2.5,4.55,31.2,4.18,3.85,40.7,4.02,4.08,4.09,4.18,4.18,350.3,421,12.5,93,216.1,311.1,0.33,0.63,29.9518,93.6749,273.3332,14.35,85.95957,160.3,428.3,19.2
1-Jan-1965,874.13,86.12,2.52,4.59,31.2,4.19,3.9,40.7,3.94,4.03,4.1,4.19,4.19,350.9,424.4,12.1,81.7,218,311.5,0.29,0.61,30.2744,93.3366,274.3998,17.07,87.18259,160.7,432.3,19.1
1-Feb-1965,902.86,86.75,2.53,4.64,31.2,4.21,3.98,40.8,4.03,4.08,4.15,4.21,4.21,352.8,431.4,10.7,80.9,218.1,313,0.23,0.57,30.4627,92.9071,274.6686,13.34,88.15204,160.9,430.1,19.2
1-Mar-1965,903.48,86.83,2.55,4.68,31.3,4.21,4.05,40.8,4.06,4.13,4.15,4.21,4.2,354.7,433.3,10.8,119.9,215.5,311.1,0.16,0.57,30.866,92.4286,276.9593,10.4,88.91607,161.5,432.2,19.3
1-Apr-1965,889.05,87.97,2.57,4.73,31.4,4.2,4.09,40.9,4.04,4.12,4.15,4.2,4.2,356.2,437.1,10.2,148.6,215.4,310.1,0.11,0.6,31.0004,91.771,279.5494,15.27,90.04741,162,436.2,19.5
1-May-1965,922.31,89.28,2.59,4.79,31.4,4.21,4.1,40.9,4.03,4.11,4.15,4.21,4.21,359.5,437.6,11.2,153.3,213.5,312.6,0.11,0.6,31.2424,90.884,281.24,11.17,90.88588,161.7,433.7,19.8
1-Jun-1965,918.04,85.04,2.61,4.84,31.6,4.21,4.05,40.9,3.99,4.08,4.15,4.21,4.21,361,435.2,12.1,151.8,210.8,311,0.16,0.64,31.4844,90.9282,285.1187,12.47,91.83009,162.2,438.4,20.4
1-Jul-1965,868.03,84.91,2.63,4.89,31.6,4.2,4.09,40.9,3.98,4.09,4.15,4.2,4.21,363.7,441,11.9,139.1,210.8,310,0.11,0.68,31.7801,90.966,286.5858,11.3,92.69463,163,442.1,20.4
1-Aug-1965,881.74,86.49,2.64,4.93,31.6,4.25,4.12,41,4.07,4.16,4.2,4.25,4.25,366.1,444.4,11.7,128.3,209.6,310.9,0.13,0.63,31.9145,90.9096,287.2651,7.67,93.2871,163.7,443.3,20.5
1-Sep-1965,893.1,89.38,2.66,4.98,31.6,4.29,4.02,41,4.2,4.24,4.25,4.29,4.3,368.8,452,12.5,124.6,208.1,308.4,0.27,0.62,31.9952,91.4865,290.961,10.8,94.12648,164.8,448.4,20.8
1-Oct-1965,930.58,91.39,2.68,5.05,31.7,4.35,4.08,41.1,4.3,4.33,4.34,4.35,4.32,373.9,458.5,10.9,133.1,211.2,310.3,0.27,0.58,32.3179,93.9563,294.2225,8.64,94.80453,166,453.6,21
1-Nov-1965,960.82,92.15,2.7,5.12,31.7,4.45,4.1,41.1,4.37,4.45,4.46,4.45,4.4,377.1,459.1,11.5,110.5,212.2,312.6,0.35,0.5,32.4523,94.07,295.8132,7.6,95.40527,166.7,456.7,21.2
1-Dec-1965,946.71,91.73,2.72,5.19,31.8,4.62,4.32,41.1,4.72,4.79,4.72,4.62,4.5,380.3,461.7,11.7,101.1,210.4,309.3,0.3,0.4,32.8556,95.0753,301.3368,6.91,95.95472,167.8,463.1,21.4
1-Jan-1966,969.26,93.32,2.74,5.24,31.8,4.61,4.42,41.2,4.88,4.9,4.86,4.61,4.52,382.1,465.2,11.2,79.4,213.2,310.2,0.19,0.45,33.1782,95.3825,302.2687,13.46,97.03072,169.1,467.1,21.4
1-Feb-1966,983.51,92.69,2.76,5.29,32,4.83,4.6,41.3,4.94,5.02,4.98,4.83,4.71,386,470.2,11,76.2,211.8,309.4,0.23,0.29,33.3933,94.346,300.4452,9,97.75836,169.6,463.7,21.3
1-Mar-1966,951.89,88.88,2.78,5.34,32.1,4.87,4.66,41.3,4.97,4.97,4.92,4.87,4.72,389.2,475,10.7,118.1,210.9,309.8,0.21,0.45,33.8504,92.9743,301.4186,8.45,98.44639,170.5,465.9,21.1
1-Apr-1966,924.77,91.6,2.8,5.38,32.3,4.75,4.67,41.4,4.9,4.89,4.83,4.75,4.65,392.7,476.9,10.3,140.9,210.3,307.9,0.08,0.66,33.9042,93.1849,304.9414,4.37,98.80509,171.8,470.1,21
1-May-1966,933.68,86.78,2.81,5.42,32.3,4.78,4.9,41.4,4.93,5,4.89,4.78,4.69,395.5,473.1,11.2,130,207.9,309.9,-0.12,0.7,34.2268,92.8476,307.058,6.08,99.30544,171.3,466.2,20.8
1-Jun-1966,884.07,86.06,2.83,5.46,32.4,4.81,5.17,41.4,4.97,5.05,4.97,4.81,4.73,399.5,475.5,11.4,120.6,201.8,306.3,-0.36,0.77,34.3881,91.8275,309.8694,5.84,99.78867,171.6,469.6,20.8
1-Jul-1966,870.1,85.84,2.85,5.48,32.5,5.02,5.3,41.4,5.17,5.26,5.17,5.02,4.84,403.4,480.6,10.9,99.2,200.9,304.9,-0.28,0.66,34.5763,91.8803,311.9467,3.28,100.06144,170.3,470.3,20.5
1-Aug-1966,847.38,80.65,2.87,5.49,32.7,5.22,5.53,41.6,5.54,5.68,5.5,5.22,4.95,406.4,483.2,11.2,101.8,201.1,307.3,-0.31,0.61,34.6032,92.4919,311.9778,6.3,100.5867,170.8,470.1,20.5
1-Sep-1966,788.41,77.81,2.89,5.51,32.7,5.18,5.4,41.6,5.82,5.79,5.5,5.18,4.94,408.7,489.2,11,89.1,202.9,310.1,-0.22,0.91,34.9259,93.7842,313.9778,1.02,100.67245,172,474.6,20.6
1-Oct-1966,774.22,77.13,2.88,5.52,32.9,5.01,5.53,41.7,5.58,5.48,5.27,5.01,4.83,411.7,488.3,11.6,76.6,206.9,313.6,-0.52,1.09,35.1678,93.8593,314.2358,3.34,100.95307,171.2,476.9,20.6
1-Nov-1966,807.07,80.99,2.88,5.54,32.9,5.16,5.76,41.8,5.54,5.53,5.36,5.16,4.87,413.7,490.1,11.8,72.8,207.2,315.4,-0.6,0.97,34.9258,94.613,315.1939,5.76,101.43735,171.4,478.1,20.6
1-Dec-1966,791.59,81.33,2.87,5.55,32.9,4.84,5.4,41.8,5.2,5.19,5,4.84,4.76,415.1,491.8,11.6,60.2,209.7,319.5,-0.56,1.34,35.0065,96.8275,320.3666,4.15,101.78822,172,483.7,18.8
1-Jan-1967,785.69,84.45,2.88,5.52,32.9,4.58,4.94,41.9,4.75,4.75,4.7,4.58,4.51,418.2,494.2,12.1,59.1,211.9,321,-0.36,1.39,35.1716,98.1401,322.165,4.84,102.19855,171.9,486.4,20.7
1-Feb-1967,849.89,87.36,2.89,5.48,32.9,4.63,5,42,4.71,4.73,4.74,4.63,4.61,418.3,493,12.6,61.4,209.7,320.6,-0.37,1.19,34.7727,99.5001,322.0516,1.93,102.36259,173,483.6,21
1-Mar-1967,839.37,89.42,2.9,5.45,33,4.54,4.53,42,4.35,4.47,4.54,4.54,4.57,420.1,495.8,12.8,91.5,210.9,324.7,0.01,1.31,34.5767,101.176,326.2908,4.33,102.73216,174.8,488.1,21.4
1-Apr-1967,865.98,90.96,2.9,5.41,33.1,4.59,4.05,42.1,4.11,4.38,4.51,4.59,4.64,421.8,501.3,11.9,113.7,206.1,319.4,0.54,1.24,34.9028,100.7209,327.3601,1.8,102.88594,174.2,492.9,21.6
1-May-1967,897.05,92.59,2.9,5.37,33.2,4.85,3.94,42.1,4.15,4.61,4.75,4.85,4.9,422.7,502.2,12,132,204.8,322.2,0.91,1.11,34.5983,100.38,328.2877,3.1,103.1514,175.7,493.3,21.8
1-Jun-1967,852.56,91.43,2.9,5.33,33.3,5.02,3.98,42.2,4.48,4.89,5.01,5.02,4.99,426.3,506.8,11.9,125.4,195,313.3,1.04,1.13,34.594,99.9868,330.8928,6.86,103.74104,177,500.9,21.7
1-Jul-1967,860.26,93.01,2.91,5.32,33.4,5.16,3.79,42.2,5.01,5.06,5.23,5.16,5.01,429.1,506.7,12.6,125.3,200.3,318.2,1.37,1.1,34.5152,102.4145,335.7028,4.09,104.09425,178.1,506.2,22
1-Aug-1967,904.24,94.49,2.91,5.31,33.5,5.28,3.9,42.3,5.13,5.23,5.31,5.28,5.12,432.5,509.8,12.6,127.4,203.4,322.2,1.38,1.05,35.1765,103.9897,337.144,6.72,104.67752,179.7,508.6,22.2
1-Sep-1967,901.29,95.81,2.92,5.3,33.6,5.3,3.99,42.4,5.24,5.41,5.4,5.3,5.16,434.4,515.6,11.9,121.9,203.8,322.3,1.31,1.1,35.1194,106.7317,341.3971,5.67,105.17229,180.7,514.2,22.1
1-Oct-1967,926.66,95.66,2.92,5.31,33.7,5.48,3.88,42.5,5.37,5.52,5.57,5.48,5.36,436.6,512.2,12.9,135.4,206.2,323.9,1.6,1.04,35.4054,109.6536,345.6754,3.06,105.44072,181.6,519.3,22
1-Nov-1967,879.74,92.66,2.92,5.32,33.8,5.75,4.13,42.5,5.61,5.71,5.78,5.75,5.66,442,517.4,12.8,118.4,208.6,327.9,1.62,0.97,35.9118,110.8494,348.0544,9.74,106.29661,182.4,521.6,21.9
1-Dec-1967,875.81,95.3,2.92,5.33,33.9,5.7,4.51,42.7,5.71,5.71,5.75,5.7,5.59,446.1,525.1,11.8,80.1,208.9,327.9,1.19,1.23,36.2985,111.0652,352.7238,6.16,106.84264,183.3,528,19.7
1-Jan-1968,905.11,95.04,2.93,5.37,34.1,5.53,4.61,42.7,5.43,5.53,5.54,5.53,5.39,448.9,530.9,11.7,80.5,214,332,0.92,1.31,36.2595,111.5138,354.4465,-15.58,105.45563,184.3,531.9,22.4
1-Feb-1968,855.47,90.75,2.94,5.4,34.2,5.56,4.71,42.8,5.41,5.61,5.59,5.56,5.38,455.2,533.6,12.3,84.6,216.7,337.2,0.85,1.24,36.3894,112.0703,353.3167,12.99,106.56964,184.7,528.1,22.6
1-Mar-1968,840.5,89.09,2.95,5.44,34.3,5.74,5.05,42.9,5.58,5.8,5.76,5.74,5.59,458.6,544.3,11.7,126.6,213.5,333.6,0.69,1.11,36.503,112.5476,355.2681,8.46,107.2763,185.5,531.6,22.9
1-Apr-1968,840.67,95.67,2.96,5.48,34.4,5.64,5.76,43,5.71,5.75,5.69,5.64,5.46,461.4,544,12.3,162,210.2,331,-0.12,1.33,36.5558,111.5257,357.8166,10.03,108.11991,186.6,536.9,23.2
1-May-1968,912.22,97.87,2.98,5.53,34.5,5.87,6.12,43.1,6.14,6.11,6.04,5.87,5.55,466.2,549.8,12,140.9,213,336.3,-0.25,1.16,36.9659,111.8208,359.3338,8.53,108.83859,188,535.4,23.4
1-Jun-1968,899,100.5,2.99,5.57,34.7,5.72,6.07,43.2,5.98,5.82,5.85,5.72,5.4,470.1,556.3,11.7,137.9,207.1,333.4,-0.35,1.35,37.1017,110.8677,362.4947,7.51,109.45337,189.4,542.2,23.5
1-Jul-1968,897.8,100.3,3,5.6,34.9,5.5,6.03,43.3,5.65,5.54,5.6,5.5,5.29,474.5,563.2,10.7,139.8,212.9,339.4,-0.53,1.48,37.0448,111.3308,366.4838,11.41,110.43804,190.5,546.2,23.8
1-Aug-1968,883,98.11,3.02,5.63,35,5.42,6.03,43.4,5.43,5.42,5.5,5.42,5.23,478.1,567,10.5,136.6,213.9,342.7,-0.61,1.4,37.1482,113.8542,370.1955,7.72,111.07584,191.8,547.6,24
1-Sep-1968,896.01,101.3,3.03,5.66,35.1,5.46,5.78,43.5,5.45,5.39,5.48,5.46,5.28,482.4,568.2,10.6,134.2,214.6,342.6,-0.32,1.33,37.2889,116.7016,376.1706,9.67,111.91451,192.7,553.1,24.1
1-Oct-1968,935.79,103.8,3.04,5.69,35.3,5.58,5.91,43.6,5.57,5.52,5.55,5.58,5.44,485.6,571.6,10.8,140.8,216.6,344,-0.33,1.26,37.3629,118.7484,380.8692,15.55,113.27313,194,558.5,24.2
1-Nov-1968,952.39,105.4,3.06,5.73,35.4,5.7,5.82,43.7,5.75,5.57,5.66,5.7,5.56,489.9,576.7,10.6,127.1,214.8,342.6,-0.12,1.31,37.8462,119.323,384.0289,10.08,114.19884,196,562.5,24.3
1-Dec-1968,985.08,106.5,3.07,5.76,35.5,6.03,6.02,43.8,6.19,6.16,6.12,6.03,5.88,492.8,576.5,11.1,96.4,209.9,339.4,0.01,1.2,37.9657,121.5774,391.966,12.42,115.35755,197.4,569.7,24
1-Jan-1969,943.75,102,3.08,5.78,35.6,6.04,6.3,43.9,6.34,6.22,6.25,6.04,5.99,495.3,583.5,10.3,101.5,217.8,341,-0.26,1.28,38.1954,120.4117,390.48,8.45,116.08847,198.7,573.5,23.9
